Id,Price
13116,138036.19716016098
13119,132574.0888758261
13134,341200.89028501126
13155,147196.74653805193
13169,89740.37417941015
13185,130191.0668288089
13192,75260.30533359377
13195,214303.64167421925
13196,105285.90366583916
1320,88026.3862146426
13207,180794.0467111144
13218,197866.41789026855
13224,194467.55678612425
13230,249366.9920885128
13238,291530.57283544453
1324,187532.22923377162
13254,107836.58708066454
13257,120097.04885083523
13261,200510.9023541021
13269,138127.84763344508
13273,222405.88975004284
13289,146001.55777140142
1329,224316.16829148732
13293,117555.62284870846
13300,82015.29270577888
13309,144189.49287430808
13313,266755.33203462383
13329,171716.38643641234
1338,159563.50496384857
13403,324786.05736398924
13404,77766.14480587668
13416,123910.33703908455
13420,129547.68659104235
1343,133412.73457733408
13437,174188.28596394707
13456,125627.7694600706
13459,141699.27781860027
1346,234867.6005560626
13475,153882.30858034204
13494,224768.96421944659
13504,202130.06134050814
13540,134202.97676779042
13550,108137.5578789645
13554,120880.08027175328
13564,238318.0360555516
13567,145763.42040364016
13575,130990.78058568062
1359,185819.50759957227
13599,141796.33421814308
13601,128357.74660545701
13602,82320.73011497578
13607,208780.1632373557
13618,85671.8463286118
13631,154815.3196359375
13662,237721.48431302863
13666,128164.57361833341
13672,176247.113460686
13680,132757.48836002013
13682,129917.45519411292
13691,109815.1989163638
1370,144503.58824245454
13706,195598.2426003267
13707,125050.4536896809
13711,181187.57015551924
13733,145445.50763730885
13734,147060.78754959867
13736,195433.71061151277
13741,380392.6617774572
13756,145861.1666624192
13762,144815.74393059392
13771,141338.1786420344
13786,181123.35152356577
13791,192764.3912344231
13799,220476.7379423161
138,235964.4089469745
13801,113495.41697773601
13805,90734.03138670164
13827,67423.81693505887
13831,183595.81183014234
13842,108507.48345990575
13845,125513.75062413924
1385,141245.7890645297
13851,272283.3070721658
13852,117934.45430672777
13856,152657.17347402865
13860,203099.1495534781
13871,139448.30254392666
13877,140763.40215683662
13881,285041.61500970076
13894,188778.3768918317
13900,221419.03993128776
13904,140489.6596213661
13907,133753.49070782025
13932,171846.6621407632
13943,161803.76850967703
13945,237450.83279624843
13954,233486.45062117657
13961,130696.41622397039
13967,183056.8024925859
1397,406367.6816074483
13980,148653.54014266137
13995,180199.75853968406
14006,202673.50967740137
14015,181985.12644523743
14017,152952.82280776513
14019,184994.33142609117
1402,206001.581335993
14026,191702.28505995596
14032,146552.05726415972
14037,188251.54685601502
14040,192196.69506324723
14051,99792.72054644243
14057,166782.3802073574
1407,175295.02404761105
14088,462764.17428266304
14089,165573.75907161657
14106,180856.3968446142
14107,127992.1210745081
14108,198128.94182739273
14113,112882.62111515133
14120,174947.687959099
14130,162246.61003244857
1415,97164.89988071394
14157,200496.19762401923
14163,145335.10012848256
14190,174288.40831512056
14195,135973.68798948207
14199,114737.92411999727
1421,146239.7743034074
14224,207705.51173093476
14233,128362.33653348467
14240,170985.2321350551
14241,212856.2878060247
1425,136745.93666594313
14256,189677.34598223388
14262,190516.87972689577
14269,128113.49017770623
14274,289351.40171185706
14275,145895.87860712854
14291,153988.914317857
14296,198341.8044178843
14320,98697.17223932655
14321,139902.3713261431
14329,306184.9374077542
14338,140202.53494813672
14341,175401.93687124446
14350,179850.84175185818
14354,242989.8148358171
1438,160658.5606932238
14384,151837.84180261657
14395,180770.69846968938
14428,133060.93844411458
14448,241024.36674454357
14459,143002.37741779053
14461,178385.74145198142
14462,178944.4113966519
14486,407444.20638826996
14498,216786.674695605
14505,105339.1441615717
14523,216218.95515496703
14536,247333.68117251564
14540,213061.71631793602
14546,375975.5344296261
14548,223262.476581043
14567,213236.73656626075
14572,215692.38074077744
14579,175103.90137987037
14583,125581.39300641927
14584,121980.07659866936
14586,94390.91731294425
14593,164656.81468732402
14595,213814.57121363416
14596,111126.0439369613
146,267792.89742114226
14609,117224.18650388453
14622,183807.71696913356
14633,138699.8036447463
1464,141892.23543338117
14641,140429.71089791512
14661,178863.79722820435
14667,221763.37506397505
14668,114052.87787933755
14673,145881.22043635845
14676,141838.1751919958
14680,158730.33301302802
14685,126065.20233474861
14686,223128.35654840493
14701,147922.66183547786
14734,105863.54012563161
1474,168696.31564836233
14758,145834.21274993266
14764,147232.4930531242
14766,126961.01196694744
14788,131940.23854508495
14793,141523.80354542856
14794,155352.08692421403
14801,201686.37947864924
14803,179397.1462144958
1481,68711.63756486375
1482,200678.33012133653
14823,121104.20558945838
14834,181148.3228641408
14836,349733.12629704375
14853,205014.82495540188
14869,156851.9920407645
14876,210571.73267007427
14886,172172.27012689834
14916,134382.60065764288
14923,78993.31447278956
14926,165187.78655768099
14931,215460.41441552836
14939,349998.7427079701
14940,443416.2903770782
14959,192247.67847880075
14962,128941.86429701504
14965,88433.92224011777
14968,214267.67604829714
14976,101788.77894253562
14986,224677.23141831942
1499,232191.8913744515
15028,130329.26158578575
15056,253429.64762231716
15057,266834.8063305965
15077,258656.80736246542
15079,163919.22712965275
15088,170601.92191935857
15095,215058.47736967527
15100,191931.6491459918
15101,264050.41521555895
15104,145115.84665522535
15115,228422.29941460033
15121,186772.32736384668
15137,104055.19667526857
15147,181943.18751238668
15150,178907.52491220503
15172,385430.73617670976
15178,70037.56670823469
15181,235042.87423681174
15184,130599.92487765542
15195,239867.51430735318
15208,404450.4349635228
15217,174959.98455473714
1522,135305.1471466488
15231,164951.3970226356
1524,104596.55880773239
15242,179832.61539888132
15254,199107.48747269798
15284,197524.48169839924
15299,109460.14136261889
15301,210546.93884249046
15306,174256.1615509104
15313,191667.75809676075
15314,109751.1528341537
15352,201752.84285365057
15412,84915.72323040404
15417,202319.5448549054
15419,146187.6411575473
15437,207395.54120616787
15453,143884.7253885583
15472,205004.1869700448
15483,160815.24475368284
15490,183902.4446698636
15509,145434.2777244435
1551,194934.42268984095
15521,279787.37629441934
15530,182047.81176135928
15539,272623.5533442638
15561,147322.52405889228
15565,143836.8542617442
15576,150408.78096719133
15580,112216.51916697124
15581,160411.24114586724
15587,145684.92362320062
15589,173228.45684833667
1559,70954.31486173568
15592,180729.33443171796
15595,117615.73394234681
15599,178704.8821136024
15608,193594.93473101108
15612,215155.06405365776
15614,127388.27941777033
15622,173926.34720034263
15627,126987.1325990108
15692,176302.0826822798
15712,175998.8048168801
15748,394522.47377462446
15771,240452.23001561678
15777,114262.22347462157
15779,136116.17281692388
15784,246930.6933061961
15790,133436.8011773502
15813,145088.23097850467
15833,392389.5593362539
15834,187992.72616896796
15835,214745.8659840563
15836,109969.57194211597
15856,235312.74852796117
15857,256031.07735460676
15858,281056.3084333647
15864,158540.90218790137
15888,145833.95544998272
15889,197416.55511903006
1590,205551.08130575102
15920,118997.82966902554
1593,189201.10765147337
15936,217665.84724388638
15942,145740.7143329607
15950,87128.8718685302
15970,159772.17517966524
15983,129233.3627728287
15984,237935.45031023136
15988,149342.3238913726
15989,129322.46251471841
16000,172617.81945756794
16012,80202.10636396505
1602,261521.32851525495
16036,162146.89236632106
16045,200926.5275439917
16055,239619.7954413256
16057,211012.99988051373
16071,202517.4542936815
16098,179214.39420652733
16111,150761.79598807122
16116,377929.3101382068
16128,181291.5720848381
16132,142533.70875082392
16138,420980.4373440979
16140,114484.76273097943
16143,216926.58760462893
16154,183515.8067302761
16156,191596.58384285404
1618,258177.98516062973
1619,288980.2044848959
16195,136293.08454421844
16197,113598.02670823938
16221,103006.63506226843
16228,352798.13939643797
16231,141442.2625360699
16271,112790.27194822393
163,279995.2595817818
1630,188587.34648228032
1633,109867.14928807334
16352,112802.12742104704
16365,260122.60297081425
16367,155779.05175781256
16369,222517.12688495422
16382,108647.47057705214
16384,156303.7487464598
16394,106713.88781341964
16426,198203.4013093492
16442,215248.303467794
1645,125369.0675693636
16464,106017.6972680104
16465,213954.18516882323
16466,187139.87828897816
16472,144096.46803102733
16476,124252.0325596225
16482,175585.93409133074
16485,111888.81451866138
16488,131603.4129649536
1649,70183.23782411843
16496,202501.09084174997
16515,145400.8482095684
16520,206544.42197539617
16525,83074.93701287193
16531,191184.05707356002
16535,68835.13849109363
16555,142798.8329388683
16582,200251.5877585896
16602,171625.55825054273
16604,409757.149429015
16626,292827.26917586086
16630,178498.65828397282
16637,176732.43936765546
16647,117471.0891433906
16659,237586.5369689188
16666,276999.9890196785
16681,269857.99224288255
16688,148464.59945671135
16693,170536.6446494412
16708,170168.44891323143
16709,237409.76452516633
16716,124060.07282674247
1672,185716.21618500698
16721,86389.87935548267
16723,163605.10606238805
16727,220086.42023622402
16733,136848.42111598575
16735,109542.16201268048
16737,210293.74480910497
16740,125157.58793058402
16743,222882.47411265975
16750,177912.95535791153
16751,169511.14733307838
16756,126010.27909655936
1676,259598.924524247
16764,147962.3694995123
16775,188151.4497258984
16786,121708.38081565274
16788,167128.54776770974
1686,287761.31250610366
170,146732.5983934051
1705,183026.35297214641
1711,210896.97527237952
172,183150.1540879355
1721,202786.93572706127
1731,87174.52602242185
1736,137222.1101395507
1738,236169.60266620066
1753,435022.2443313579
1758,129608.91653793398
1768,128100.34603873096
1781,228197.47223741392
1804,111267.18235225482
1814,149918.3360903351
1828,131703.41796304102
1837,199660.17133707582
1840,104712.20632988194
1851,145588.03477895522
1859,178150.47503320753
186,238014.47672164947
1871,171841.75135764948
1897,217045.6439878338
1899,375530.56057921017
1903,456769.3432259679
1906,160404.72799174604
1907,95782.00485658189
1908,179657.83457997628
1928,206846.86112717155
1929,284695.3315264875
1957,183152.01027161308
1966,137555.95590188107
1968,169497.50642095675
197,104476.41515655378
1995,211164.58532438273
2009,70713.03562744083
2024,241720.88737112298
2076,71835.10130235844
2077,134082.30045989892
208,181047.0709258053
2088,104434.74514737936
210,215112.27289850544
211,123461.44477472075
2115,183205.81823280678
2122,127914.19566636885
2127,186036.93013202708
2131,202113.4316997146
2138,125814.43116024481
2143,140265.42808993536
2158,161682.19053569637
2161,235018.3939535271
2163,248846.64405910624
2168,244179.69087164212
2174,223694.23246242176
2192,199786.23537144324
2202,144357.03158335312
2203,146949.06921502712
2216,289099.4222511823
2229,159064.84123168097
2235,150748.98407348996
2248,203348.44445415126
2249,167148.13118072905
2262,297741.9145307434
2273,359616.0864840572
2311,167514.9023055715
2314,124572.51142392427
2316,72867.2216700347
2340,235075.92923863552
2346,180315.13579165709
2349,103629.63530865274
237,206878.78880819303
2385,222176.82511378615
2396,243861.07119131513
2423,128624.1022148768
2428,85945.430705064
244,189437.24091630918
2441,213765.83568447124
2444,153401.63135406442
2449,196403.3546064282
2451,215343.10225050128
2461,330244.8112225353
2472,207570.4862235152
2493,126191.520400713
2506,162504.30829658976
2508,195119.9225852638
2515,112181.39876018891
2523,87256.99631440302
2538,174462.63213695638
2558,141303.0872520696
2559,193796.19746781877
256,122682.18350695919
2569,126050.75168412847
2573,183700.89949563207
2610,168119.3202744849
2612,204814.68952195958
2638,133572.34573030437
265,170270.81801037653
266,138232.27415323746
2675,272414.53541120386
2681,104184.62717339522
269,199083.9521545935
2714,313000.5242257713
273,207025.20323870465
2740,136496.98041602317
2759,123902.60879040216
2766,149830.8659858578
2770,139853.1393364686
2780,185094.8577574973
2798,110849.6512072498
2799,179969.17723145924
2809,214467.70669935635
2839,179678.85067735723
2844,138862.69824225357
2848,177735.91044517572
2850,196525.59918183114
2859,127846.45927469777
286,282658.39708053577
2860,212709.77459549563
2864,174537.18563968834
2867,141342.84003120888
2873,213781.87805265732
2891,224391.35596151283
2896,102415.9700640625
2909,73246.87559896213
2924,240968.8013610613
2941,183445.28961742076
2953,126859.43857669053
2974,165883.3001937404
2981,194464.3859329529
2982,179599.27509902115
2984,145213.76669959148
2990,145827.43093771816
30,165505.97250327747
3065,130775.29080535556
3068,236580.83011593754
307,157051.4896208279
3077,96238.02495770525
3078,129213.8822386374
3087,165026.33581861857
310,146792.40392538492
3103,238619.34127556192
3106,188986.91889128822
312,121037.31359886315
3139,404477.37507076457
3146,231459.8271933341
316,110172.98031701295
3172,175520.34128054357
3177,176533.73710800527
3194,175433.50803877914
3196,237151.1197874987
3213,289212.8320499198
3214,137673.8017744149
3218,229890.6043205175
3237,149173.47501014825
3242,127634.52431927707
3248,116228.72810855643
3250,197996.41662634822
3258,190992.28784878395
3268,214874.49751237137
3285,121303.77575579705
3289,124692.65588675544
3304,138955.98391759014
3310,217427.14615430048
3325,164199.4054259924
3335,180787.4730231543
3340,170403.78101839923
3341,250296.7376812192
3344,165195.68384580346
3366,130988.14383426134
3381,191435.33285311816
3386,145034.45303172185
3390,290557.47238114005
3409,177586.96472955373
3420,141903.34239322398
3425,112703.70363376937
3440,202211.4750465832
3443,134538.48671389636
3466,107539.98995771867
3493,181309.45545037888
3495,219208.6555501089
3513,94379.02650635832
3528,206164.29392875492
3537,68480.75738544656
3570,143775.36730861233
3572,147762.69557824283
3576,379475.9030378934
3594,211377.77242324484
362,144855.71145753012
3630,121383.73183445368
3639,215023.15223083628
364,163294.71990495495
3644,220072.74311754163
3649,156581.33938650606
3658,181716.3354021696
3686,124271.39569884395
3691,183588.1131132177
37,114238.7015594729
3704,243902.19818473648
371,202510.40987460333
3713,96605.09242685296
3715,202810.11315655668
3725,115196.30456974711
3731,242990.7867266584
3744,206822.94141583508
3747,232179.439494186
375,199834.7367032122
3770,148435.66190352404
3786,94852.84634019349
3806,154278.1824719861
381,178061.75437827854
3823,227679.83164324536
3848,120104.39754831295
3859,440264.9605470798
3862,204219.71335501963
3885,242991.89841925603
3894,134785.32553617647
3897,134797.33623395948
3929,149039.4122624925
3930,260386.3617802292
3937,200434.49020658963
3946,216718.9654882411
3956,376248.58845536003
3958,338840.3095585366
3964,211659.20145331314
3986,128185.14973121884
3990,202035.81039458473
3993,162760.35938256411
3994,125576.07994179842
4,199764.06071122995
4001,177007.6112853842
4007,351592.0966541172
4022,155518.82565738773
4030,240107.78654049983
4031,151760.40017717273
4033,143927.42157188448
4041,201597.0750030992
4052,399178.49124118075
4053,201817.73973764403
4066,281094.5244827269
4075,136701.98452879098
4089,256711.36105144507
4096,225177.41868382748
4097,204209.03422470024
4110,173207.53375642063
4118,149446.3365483338
4129,162969.13312823337
4133,104924.73737336512
4134,219336.38670496596
414,354810.3342481975
4148,222597.87559116998
4181,144194.37689915078
4190,142386.61976453592
4198,90695.11263060749
4201,112562.47212110655
4216,208110.04432920663
4221,406366.1350873153
4224,133365.69075638993
4245,145501.770723529
4255,214302.2675790741
4258,150829.75806338445
4266,222838.67210402613
4270,153263.51771618842
4273,424974.9519057354
4302,165228.57754916497
4330,140800.37340164447
4334,69186.68140706202
4343,129697.16492984144
4353,183398.3310682636
4391,125768.49831846295
4392,153510.4573575785
4393,417109.1358699155
4412,243207.8052804317
4428,121316.35173045381
446,207193.13934358637
4463,372373.1666124071
4466,217890.11424476127
4474,132449.01577471016
4478,124712.7244631395
4481,215181.80564180383
4483,113331.30688987211
450,189889.70710633343
4508,116632.54982397954
4510,119513.91898120094
4519,143090.96254575794
4530,154993.56918099243
4532,181652.345207567
4558,72240.15416338379
4562,152026.547313593
4572,141797.89134541765
458,192648.63634010038
4611,193559.8716217709
4618,141797.221853715
4646,192483.1528981105
4659,177607.51809136252
4669,186920.99196394355
4695,135221.58658199065
4707,182293.73529625335
4712,146858.66919714425
4722,339438.81357840466
4740,280120.65742232394
4743,173044.3931049215
4746,140256.46966496255
4755,178948.02770456485
4779,138078.28640326677
4780,202434.0751569172
4799,337634.7022416589
4803,229822.1267925382
4809,224881.49624621487
4830,164194.79208274782
4839,125930.16720505166
4849,72722.29180652989
4852,247095.53797253448
4867,203199.97219619274
4870,153174.17104570242
4872,239019.2772176306
4881,199851.48610282945
4923,101562.03597102207
4929,140092.6229530442
4968,237087.38859688723
4985,164893.28765855584
4994,372082.91848363256
5002,219909.53536327547
5016,148269.92534675353
5017,141012.81224223107
5018,160892.24932401467
5034,181679.79084853502
5035,111148.66371959759
5047,80587.51239596264
5055,163856.38862065843
5099,126716.304359432
511,164034.73595884943
5118,440121.4217637057
512,198624.2783506381
5132,120717.72609770861
5140,126867.00066737078
5149,202503.63665454116
5152,81835.07813077446
5157,168758.95011865936
5165,208677.7150217374
5169,108233.81785162605
5181,178867.05916210075
5194,101117.47171807112
5195,209274.81655489927
5196,198914.19245133697
5199,148790.9385458395
52,262988.12194303144
5206,200525.1877877149
5208,145025.37011307193
5214,105360.8766843613
5218,73011.12608227512
5231,317400.77952144895
5240,216829.48462090324
5242,159136.0035112216
5243,179739.93304624702
5251,133409.16385267262
5252,75527.75497828618
5268,88360.42336384146
5298,190692.17633578274
5312,123277.92745003046
5319,137180.05073269358
5334,196898.11379992805
5349,146026.27354581497
5358,178778.01093259838
537,153346.6643624909
5375,196254.16703949292
5377,216532.83495127116
5381,147902.75503557615
5393,125216.15850297613
5396,189755.4987581631
5399,258132.53252882868
5418,181998.96290161734
5423,151095.94367397914
5424,197305.4454513423
5428,173082.37174408074
5438,184677.8141176188
5446,181075.5972099073
5450,297936.63746239326
5452,134190.42741941806
5454,169821.08913738205
5461,425801.5117689237
5470,235642.82003997237
5476,103653.56465113335
5485,215406.1299797957
5501,109134.7192542275
5505,125158.6319559591
5506,251325.4382166923
5509,131746.92396943993
5512,129798.52607667062
554,104160.52300026742
5549,200423.5135124104
5571,235499.55047222105
5581,116095.31589233919
5593,414735.4967093952
5603,258722.40931598732
5611,132018.50558683212
5615,168751.74577636571
5618,143049.3306043884
5620,175508.13752493932
563,196611.01770262537
5630,175066.30039962282
5635,70957.77107854941
5649,147049.27691568396
5652,109579.57725115986
5694,116825.73057397036
5703,181059.94452520256
5705,199390.3313347701
5707,375195.2900258936
5724,97785.52750827672
5728,167188.4800864786
5745,136877.92474931682
5746,121762.97000800635
5763,106887.35436320624
5779,67514.56207212798
578,198979.86329228725
5782,144296.584101137
5818,132019.02770069015
5839,118658.95154971517
5848,144328.74753089252
5856,192006.8579763524
5860,156630.3773293209
5863,114761.99158671052
5881,177598.13906111562
5883,371826.4847522715
5892,239612.0196987001
5896,120797.10315707853
5905,135627.48674725095
5908,246604.93572210628
591,156241.2877699473
5912,232859.5434651011
5916,184395.8332419707
5919,103540.16467546258
5925,121275.44314955578
5929,137761.05775967205
5946,130366.8451722463
5948,127151.18646092254
5962,141856.96482771344
5968,68970.49283742077
5999,84913.0204416278
6000,72044.6693228948
6010,261987.87983463757
605,242571.28374941656
6052,136866.0162774502
6064,208031.11158878298
6074,103417.13677969835
6077,154056.25060823117
6083,103473.27431212692
6105,176314.76430928273
6112,207071.2008075472
6113,205608.19148085034
6126,286533.3240671227
6130,179036.47346044128
6147,145262.93827641368
6150,212881.31640006477
6153,136101.95063033424
6174,128210.71113935443
6176,139625.41237949123
618,157853.16120432309
6185,302769.75170646433
6208,216332.6546245454
6218,151587.1036367925
624,147077.98844628263
6245,162283.09531136847
6247,142655.81624991552
6257,123776.36315778612
6258,128866.38531407746
6259,147887.35493883025
6268,156168.4560154375
6269,326337.4772821932
6274,124245.32228243773
6284,277455.5394241556
6313,219302.93627535584
6317,266774.42490786285
632,138515.02423819722
6325,102731.20336272026
6337,130660.42773742162
6342,413605.42799751105
6369,87530.30894355918
6372,428895.05333100585
6378,173957.39040415778
6396,214400.2387550952
6402,235627.65277029102
6406,186472.08137768024
6408,180184.42622385293
6442,139453.68312428205
6449,161567.2688793098
6474,195141.87357914925
648,215839.97626482262
6491,214807.34776695553
6495,92420.23732153172
6505,164237.79669204325
6511,136016.34735155536
6526,112503.64930165149
6533,205453.0197848571
6539,124796.12639598998
6542,161377.6309153841
6543,208343.2785619292
655,104093.44063347144
6550,112138.86862367418
6554,182157.09992469993
6579,99055.8669316532
6580,198114.24730538815
6591,159883.83023799094
6594,109744.74178017792
6599,407982.3166469224
6605,202839.4866879866
6610,177906.61620847232
6615,130655.70803996935
6618,314474.64520451956
6620,258224.15258238916
6624,113998.58187138278
6626,203120.17518550233
6642,185194.9718552663
6658,146268.6936586585
